4417BBBB0EBB2812BB0001323012BB0001672812BB0013912812BB0009252812BB0012522812BB0009392812BB0009262812BB0014093012BB0003392812BB0012574085BBBB43002812BB0013292812BB0013952812BB0013092018BBBB0BA52812BB0009302812BB0009053016BBBB28B33012BB0003362812BB0013672812BB0005982812BB0009032812BB0012552812BB0012994313BBBB04363012BB0002442018BBBB0B302812BB0013052812BB0003110314BBBB18472812BB0001182812BB0013222018BBBB02583516BBBB0A592018BBBB02373318BBBB05E72812BB0009312812BB0000292812BB0000552018BBBB0BA62812BB0000252018BBBB071F2812BB0014122812BB0013333112BB0004783212BB0000012812BB0003064417BBBB140C2812BB0012722812BB0001732712BB0013382812BB0001714078BBBB76003318BBBB07A92812BB0000872712BB0019474016BBBB18AC3012BB0002173012BB0002433012BB0002462018BBBB046F3012BB0001602018BBBB022F1000BBBB50003012BB0001683516BBBB229C4313BBBB05353012BB0001503012BB0002032018BBBB0BAB3012BB0003163012BB0002393012BB0002333012BB0002223012BB0003553112BB0004412812BB0000942812BB0001552812BB0000913012BB0001942812BB0001412712BB0013802812BB0004942812BB0001743516BBBB14A62018BBBB00B02812BB0001784085BBBB42002812BB0007732812BB0001242812BB0000593012BB0001732018BBBB06FD3012BB0001743012BB0002283012BB0001764313BBBB06332812BB0000073012BB0001773012BB0001533012BB0003143012BB0002203012BB0002423012BB0001833012BB0001653012BB0002413012BB0000853012BB0001063012BB0001323012BB0002153012BB0001493012BB0000023012BB0002293012BB0002253012BB0002002018BBBB0AD33012BB0002453012BB0002263012BB0001823012BB0001753012BB0001003012BB0003003012BB0001723012BB0001882516BBBB16BE3812BB0001073012BB0001972812BB0001602812BB0003053012BB0003613012BB0002023012BB0000213012BB0002342712BB0017083917BBBB1EB00414BBBB25775213BBBB18043012BB0002273012BB0002085213BBBB16273012BB0003352018BBBB052B4085BBBB59002812BB0000272018BBBB145A2018BBBB14B62812BB0003133012BB0001872712BB0019022018BBBB09FA2018BBBB00AD4016BBBB1EC42018BBBB09C53012BB0002403012BB0001803318BBBB05593012BB0001793312BB0003723812BB0000853812BB0000733812BB0000594417BBBB165F4417BBBB14093016BBBB1C282018BBBB023A2018BBBB0A5A4016BBBB30042812BB0016483812BB0000883312BB0003643812BB0000962516BBBB0E172712BB0017452712BB0001812516BBBB1EF53812BB0000683318BBBB07AC2812BB0009133812BB0000743312BB0003762712BB0015003812BB0000563812BB0001023012BB0001703812BB0000983812BB0001053812BB0001033312BB0003803812BB0000703812BB0000543012BB0001983012BB0002053012BB0003402712BB0013853812BB0000623012BB0002234313BBBB06872812BB0012773012BB0001953012BB0002935213BBBB17193012BB0002374313BBBB10833007BBBB70004085BBBB68004000BBBB06004313BBBB06244085BBBB80004085BBBB97004000BBBB04004016BBBB26462516BBBB14804417BBBB13A33016BBBB0BE93016BBBB1DE42516BBBB184B3016BBBB0D022516BBBB0F814016BBBB1FE93004BBBB50002616BBBB00FF3016BBBB01E32516BBBB1EDF4085BBBB62003016BBBB04CA0006BBBB00004085BBBB67003516BBBB0A504417BBBB15983516BBBB0E4B2018BBBB0BAC4417BBBB15A84417BBBB0EC04417BBBB11904417BBBB11EA4417BBBB0EAA2018BBBB06FE2715BBBB11662018BBBB01DD4417BBBB0D712018BBBB064B4016BBBB302F3917BBBB06952018BBBB0B9D4417BBBB0D6F2018BBBB040F2018BBBB0BE02018BBBB00AA2018BBBB0AC72018BBBB0AD72018BBBB022C4313BBBB10914085BBBB00004085BBBB37003007BBBB54500314BBBB18143917BBBB0DF42018BBBB04462018BBBB09F42018BBBB0A292812BB0013122812BB0013284417BBBB0EBB2812BB0001323012BB0001672812BB0013912812BB0009252812BB0012522812BB0009392812BB0009262812BB0014093012BB0003392812BB0012574085BBBB43002812BB0013292812BB0013952812BB0013092018BBBB0BA52812BB0009302812BB0009053016BBBB28B33012BB0003362812BB0013672812BB0005982812BB0009032812BB0012552812BB0012994313BBBB04363012BB0002442018BBBB0B302812BB0013052812BB0003110314BBBB18472812BB0001182812BB0013222018BBBB02583516BBBB0A592018BBBB02373318BBBB05E72812BB0009312812BB0000292812BB0000552018BBBB0BA62812BB0000252018BBBB071F2812BB0014122812BB0013333112BB0004783212BB0000012812BB0003064417BBBB140C2812BB0012722812BB0001732712BB0013382812BB0001714078BBBB76003318BBBB07A92812BB0000872712BB0019474016BBBB18AC3012BB0002173012BB0002433012BB0002462018BBBB046F3012BB0001602018BBBB022F1000BBBB50003012BB0001683516BBBB229C4313BBBB05353012BB0001503012BB0002032018BBBB0BAB3012BB0003163012BB0002393012BB0002333012BB0002223012BB0003553112BB0004412812BB0000942812BB0001552812BB0000913012BB0001942812BB0001412712BB0013802812BB0004942812BB0001743516BBBB14A62018BBBB00B02812BB0001784085BBBB42002812BB0007732812BB0001242812BB0000593012BB0001732018BBBB06FD3012BB0001743012BB0002283012BB0001764313BBBB06332812BB0000073012BB0001773012BB0001533012BB0003143012BB0002203012BB0002423012BB0001833012BB0001653012BB0002413012BB0000853012BB0001063012BB0001323012BB0002153012BB0001493012BB0000023012BB0002293012BB0002253012BB0002002018BBBB0AD33012BB0002453012BB0002263012BB0001823012BB0001753012BB0001003012BB0003003012BB0001723012BB0001882516BBBB16BE3812BB0001073012BB0001972812BB0001602812BB0003053012BB0003613012BB0002023012BB0000213012BB0002342712BB0017083917BBBB1EB00414BBBB25775213BBBB18043012BB0002273012BB0002085213BBBB16273012BB0003352018BBBB052B4085BBBB59002812BB0000272018BBBB145A2018BBBB14B62812BB0003133012BB0001872712BB0019022018BBBB09FA2018BBBB00AD4016BBBB1EC42018BBBB09C53012BB0002403012BB0001803318BBBB05593012BB0001793312BB0003723812BB0000853812BB0000733812BB0000594417BBBB165F4417BBBB14093016BBBB1C282018BBBB023A2018BBBB0A5A4016BBBB30042812BB0016483812BB0000883312BB0003643812BB0000962516BBBB0E172712BB0017452712BB0001812516BBBB1EF53812BB0000683318BBBB07AC2812BB0009133812BB0000743312BB0003762712BB0015003812BB0000563812BB0001023012BB0001703812BB0000983812BB0001053812BB0001033312BB0003803812BB0000703812BB0000543012BB0001983012BB0002053012BB0003402712BB0013853812BB0000623012BB0002234313BBBB06872812BB0012773012BB0001953012BB0002935213BBBB17193012BB0002374313BBBB10833007BBBB70004085BBBB68004000BBBB06004313BBBB06244085BBBB80004085BBBB97004000BBBB04004016BBBB26462516BBBB14804417BBBB13A33016BBBB0BE93016BBBB1DE42516BBBB184B3016BBBB0D022516BBBB0F814016BBBB1FE93004BBBB50002616BBBB00FF3016BBBB01E32516BBBB1EDF4085BBBB62003016BBBB04CA0006BBBB00004085BBBB67003516BBBB0A504417BBBB15983516BBBB0E4B2018BBBB0BAC4417BBBB15A84417BBBB0EC04417BBBB11904417BBBB11EA4417BBBB0EAA2018BBBB06FE2715BBBB11662018BBBB01DD4417BBBB0D712018BBBB064B4016BBBB302F3917BBBB06952018BBBB0B9D4417BBBB0D6F2018BBBB040F2018BBBB0BE02018BBBB00AA2018BBBB0AC72018BBBB0AD72018BBBB022C4313BBBB10914085BBBB00004085BBBB37003007BBBB54500314BBBB18143917BBBB0DF42018BBBB04462018BBBB09F42018BBBB0A292812BB0013122812BB0013284417BBBB0EBB['2812BB000132', 'АГК-0002', 'неизвестно', '2102013', '1.0.0.10', '180:12:11', 'NORMAL', 'PROXY', '19.11.2018', '23:01:02']
['2812BB001272', 'АГК-0053', 'неизвестно', '18072013', '1.0.0.9', '081:12:40', 'NORMAL', 'PROXY', '19.11.2018', '23:01:12']
['2812BB000173', 'АГК-0054', 'неизвестно', '24072013', '1.0.0.9', '168:05:59', 'NORMAL', 'PROXY', '19.11.2018', '23:01:11']
['2712BB001338', 'АГК-0055', 'неизвестно', '18072013', '1.0.0.9', '168:09:27', 'NORMAL', 'PROXY', '19.11.2018', '23:01:06']
['2812BB000171', 'АГК-0056', 'неизвестно', '18072013', '1.0.0.9', '168:08:23', 'NORMAL', 'PROXY', '19.11.2018', '23:01:12']
['4078BBBB7600', 'АГК-0057', 'неизвестно', '28102013', '1.0.0.11', '292:11:42', 'NORMAL', 'PROXY', '19.11.2018', '23:01:38']
['3318BBBB07A9', 'АГК-0058', '3.5.1', 'deb-1.23', '2.5.17', '013:04:52', 'NORMAL', 'GSM', '19.11.2018', '23:10:47']
['2812BB000087', 'АГК-0059', 'неизвестно', '18072013', '1.0.0.9', '040:09:05', 'NORMAL', 'PROXY', '19.11.2018', '23:01:09']
['2712BB001947', 'АГК-0060', 'неизвестно', '18072013', '1.0.0.9', '168:05:26', 'NORMAL', 'PROXY', '19.11.2018', '23:01:05']
['4016BBBB18AC', 'АГК-0061', 'неизвестно', '28102013', '1.0.0.11', '131:11:48', 'NORMAL', 'PROXY', '19.11.2018', '23:00:23']
['3012BB000217', 'АГК-0062', 'неизвестно', '18072013', '1.0.0.9', '221:08:17', 'NORMAL', 'PROXY', '19.11.2018', '23:01:12']
['3012BB000243', 'АГК-0063', 'неизвестно', '18072013', '1.0.0.9', '222:21:27', 'NORMAL', 'PROXY', '19.11.2018', '23:01:11']
['3012BB000246', 'АГК-0064', 'неизвестно', '18072013', '1.0.0.9', '070:00:42', 'NORMAL', 'PROXY', '19.11.2018', '23:01:14']
['2018BBBB046F', 'АГК-0065', '3.5.1', 'deb-1.23', '2.5.17', '000:12:04', 'NORMAL', 'GSM', '19.11.2018', '23:10:29']
['3012BB000160', 'АГК-0066', 'неизвестно', '24072013', '1.0.0.9', '013:07:14', 'NORMAL', 'PROXY', '19.11.2018', '23:01:06']
['2018BBBB022F', 'АГК-0067', '3.5.1', 'deb-1.23', '2.5.17', '021:06:54', 'NORMAL', 'GSM', '19.11.2018', '23:10:32']
['1000BBBB5000', 'АГК-0068', '3.5.1', 'deb-1.23', '2.5.17', '020:06:45', 'NORMAL', 'GSM', '19.11.2018', '23:10:31']
['3012BB000168', 'АГК-0069', 'неизвестно', '18072013', '1.0.0.9', '221:07:28', 'NORMAL', 'PROXY', '19.11.2018', '23:01:15']
['3516BBBB229C', 'АГК-0070', '3.5.1', 'deb-1.23', '2.5.17', '020:12:32', 'NORMAL', 'GSM', '19.11.2018', '23:10:48']
['4313BBBB0535', 'АГК-0071', 'неизвестно', '28102013', '1.0.0.11', '222:04:40', 'NORMAL', 'PROXY', '19.11.2018', '22:54:25']
['3012BB000150', 'АГК-0072', 'неизвестно', '18072013', '1.0.0.9', '222:05:10', 'NORMAL', 'PROXY', '19.11.2018', '23:01:12']
['3012BB000203', 'АГК-0073', 'неизвестно', '18072013', '1.0.0.9', '222:06:23', 'NORMAL', 'PROXY', '19.11.2018', '23:01:11']
['2018BBBB0BAB', 'АГК-0074', '3.5.1', 'deb-1.23', '2.5.17', '020:11:13', 'NORMAL', 'GSM', '19.11.2018', '23:10:29']
['3012BB000316', 'АГК-0075', 'неизвестно', '24072013', '1.0.0.9', '154:05:30', 'NORMAL', 'PROXY', '19.11.2018', '23:01:08']
['3012BB000239', 'АГК-0076', 'неизвестно', '18072013', '1.0.0.9', '222:10:23', 'NORMAL', 'PROXY', '19.11.2018', '23:01:04']
['3012BB000233', 'АГК-0077', 'неизвестно', '18072013', '1.0.0.9', '222:11:59', 'NORMAL', 'PROXY', '19.11.2018', '23:01:06']
['3012BB000222', 'АГК-0078', 'неизвестно', '18072013', '1.0.0.9', '222:12:45', 'NORMAL', 'PROXY', '19.11.2018', '23:01:05']
['3012BB000355', 'АГК-0079', 'неизвестно', '18072013', '1.0.0.9', '222:13:05', 'NORMAL', 'PROXY', '19.11.2018', '23:01:06']
['3112BB000441', 'АГК-0080', 'неизвестно', '18072013', '1.0.0.9', '083:06:34', 'NORMAL', 'PROXY', '19.11.2018', '23:01:09']
['2812BB000094', 'АГК-0081', 'неизвестно', '18072013', '1.0.0.9', '083:09:06', 'NORMAL', 'PROXY', '19.11.2018', '23:01:08']
['2812BB000155', 'АГК-0082', 'неизвестно', '24072013', '1.0.0.9', '083:07:43', 'NORMAL', 'PROXY', '19.11.2018', '23:01:13']
['2812BB000091', 'АГК-0083', 'неизвестно', '18072013', '1.0.0.9', '083:08:45', 'NORMAL', 'PROXY', '19.11.2018', '23:00:22']
['3012BB000194', 'АГК-0084', 'неизвестно', '24072013', '1.0.0.9', '083:09:56', 'NORMAL', 'PROXY', '19.11.2018', '23:00:22']
['2812BB000141', 'АГК-0085', 'неизвестно', '24072013', '1.0.0.9', '186:06:42', 'NORMAL', 'PROXY', '19.11.2018', '23:02:11']
['2712BB001380', 'АГК-0086', 'неизвестно', '24072013', '1.0.0.9', '186:09:31', 'NORMAL', 'PROXY', '19.11.2018', '23:01:06']
['2812BB000494', 'АГК-0087', 'неизвестно', '24072013', '1.0.0.9', '003:12:49', 'NORMAL', 'PROXY', '19.11.2018', '23:01:08']
['2812BB000174', 'АГК-0088', 'неизвестно', '18072013', '1.0.0.9', '003:13:24', 'NORMAL', 'PROXY', '19.11.2018', '23:01:05']
['3516BBBB14A6', 'АГК-0089', '3.5.1', 'deb-1.23-S', '2.5.17', '005:04:46', 'NORMAL', 'GSM', '19.11.2018', '23:10:31']
['2018BBBB00B0', 'АГК-0090', '3.5.1', 'deb-1.23', '2.5.17', '005:08:55', 'NORMAL', 'GSM', '19.11.2018', '23:10:30']
['2812BB000178', 'АГК-0092', 'неизвестно', '18072013', '1.0.0.9', '153:06:15', 'NORMAL', 'PROXY', '19.11.2018', '23:01:13']
['4085BBBB4200', 'АГК-0093', 'неизвестно', '28102013', '1.0.0.11', '508:06:38', 'NORMAL', 'PROXY', '19.11.2018', '23:00:19']
['2812BB000773', 'АГК-0094', 'неизвестно', '24072013', '1.0.0.9', '003:10:39', 'NORMAL', 'PROXY', '19.11.2018', '23:01:07']
['2812BB000124', 'АГК-0095', 'неизвестно', '18072013', '1.0.0.9', '003:07:46', 'NORMAL', 'PROXY', '19.11.2018', '23:00:29']
['2812BB000059', 'АГК-0096', 'неизвестно', '24072013', '1.0.0.9', '003:08:28', 'NORMAL', 'PROXY', '19.11.2018', '22:55:49']
['3012BB000173', 'АГК-0097', 'неизвестно', '24072013', '1.0.0.9', '215:09:12', 'NORMAL', 'PROXY', '19.11.2018', '23:01:13']
['2018BBBB06FD', 'АГК-0098', '3.5.1', 'deb-1.25-SPECIAL', '2.7.5', '001:09:26', 'NORMAL', 'SAT', '19.11.2018', '20:31:20']
['3012BB000174', 'АГК-0100', 'неизвестно', '18072013', '1.0.0.9', '215:09:49', 'NORMAL', 'PROXY', '19.11.2018', '22:22:38']
['3012BB000228', 'АГК-0101', 'неизвестно', '24072013', '1.0.0.9', '215:08:32', 'NORMAL', 'PROXY', '19.11.2018', '23:01:08']
['3012BB000176', 'АГК-0102', 'неизвестно', '18072013', '1.0.0.9', '215:06:29', 'NORMAL', 'PROXY', '19.11.2018', '23:01:09']
['4313BBBB0633', 'АГК-0103', '3.5.1', '5', '2.0.11', '086:14:05', 'NORMAL', 'GSM', '19.11.2018', '23:01:06']
['2812BB000007', 'АГК-0104', 'неизвестно', '24072013', '1.0.0.9', '166:00:01', 'NORMAL', 'PROXY', '19.11.2018', '23:01:12']
['3012BB000177', 'АГК-0105', 'неизвестно', '24072013', '1.0.0.9', '236:12:10', 'NORMAL', 'PROXY', '19.11.2018', '23:00:08']
['3012BB000153', 'АГК-0106', 'неизвестно', '18072013', '1.0.0.9', '215:08:06', 'NORMAL', 'PROXY', '19.11.2018', '23:01:11']
['3012BB000314', 'АГК-0107', 'неизвестно', '24072013', '1.0.0.9', '511:21:07', 'NORMAL', 'PROXY', '19.11.2018', '23:01:05']
['3012BB000220', 'АГК-0108', 'неизвестно', '18072013', '1.0.0.9', '1077:09:16', 'NORMAL', 'PROXY', '19.11.2018', '23:01:11']
['3012BB000242', 'АГК-0109', 'неизвестно', '18072013', '1.0.0.9', '038:11:09', 'NORMAL', 'PROXY', '19.11.2018', '23:01:07']
['3012BB000183', 'АГК-0110', 'неизвестно', '24072013', '1.0.0.9', '164:10:10', 'NORMAL', 'PROXY', '19.11.2018', '23:01:08']
['3012BB000165', 'АГК-0111', 'неизвестно', '18072013', '1.0.0.9', '003:11:21', 'NORMAL', 'PROXY', '19.11.2018', '23:01:13']
['3012BB000241', 'АГК-0112', 'неизвестно', '24072013', '1.0.0.9', '000:10:34', 'NORMAL', 'PROXY', '19.11.2018', '23:01:08']
['3012BB000085', 'АГК-0113', 'неизвестно', '18072013', '1.0.0.9', '179:08:34', 'NORMAL', 'PROXY', '19.11.2018', '23:00:36']
['3012BB000106', 'АГК-0114', 'неизвестно', '24072013', '1.0.0.9', '153:12:20', 'NORMAL', 'PROXY', '19.11.2018', '23:01:14']
['3012BB000132', 'АГК-0115', 'неизвестно', '18072013', '1.0.0.9', '179:10:48', 'NORMAL', 'PROXY', '19.11.2018', '23:01:09']
['3012BB000215', 'АГК-0116', 'неизвестно', '28102013', '1.0.0.11', '342:06:29', 'NORMAL', 'PROXY', '19.11.2018', '23:00:23']
['3012BB000149', 'АГК-0117', 'неизвестно', '18072013', '1.0.0.9', '342:11:18', 'NORMAL', 'PROXY', '19.11.2018', '23:01:59']
['3012BB000002', 'АГК-0118', 'неизвестно', '18072013', '1.0.0.9', '011:07:44', 'NORMAL', 'PROXY', '19.11.2018', '23:01:10']
['3012BB000229', 'АГК-0119', 'неизвестно', '18072013', '1.0.0.9', '342:09:23', 'NORMAL', 'PROXY', '19.11.2018', '23:01:13']
['3012BB000225', 'АГК-0120', 'неизвестно', '18072013', '1.0.0.9', '075:13:24', 'NORMAL', 'PROXY', '19.11.2018', '23:10:22']
['3012BB000200', 'АГК-0121', 'неизвестно', '24072013', '1.0.0.9', '075:13:49', 'NORMAL', 'PROXY', '19.11.2018', '23:01:10']
['2018BBBB0AD3', 'АГК-0122', '3.5.1', 'deb-1.25-SPECIAL', '2.7.5', '009:08:37', 'NORMAL', 'SAT', '19.11.2018', '22:17:32']
['3012BB000245', 'АГК-0123', 'неизвестно', '18072013', '1.0.0.9', '704:14:46', 'NORMAL', 'PROXY', '19.11.2018', '23:01:11']
['3012BB000226', 'АГК-0124', 'неизвестно', '18072013', '1.0.0.9', '076:10:15', 'NORMAL', 'PROXY', '19.11.2018', '23:11:02']
['3012BB000182', 'АГК-0125', 'неизвестно', '18072013', '1.0.0.9', '077:09:35', 'NORMAL', 'PROXY', '19.11.2018', '22:42:25']
['3012BB000175', 'АГК-0126', 'неизвестно', '28102013', '1.0.0.11', '133:01:02', 'NORMAL', 'PROXY', '19.11.2018', '23:02:24']
['3012BB000100', 'АГК-0127', 'неизвестно', '18072013', '1.0.0.9', '076:08:52', 'NORMAL', 'PROXY', '19.11.2018', '23:10:22']
['3012BB000300', 'АГК-0128', 'неизвестно', '18072013', '1.0.0.9', '349:12:20', 'NORMAL', 'PROXY', '19.11.2018', '23:11:06']
['3012BB000172', 'АГК-0129', 'неизвестно', '18072013', '1.0.0.9', '076:12:36', 'NORMAL', 'PROXY', '19.11.2018', '23:01:07']
['3012BB000188', 'АГК-0130', 'неизвестно', '24072013', '1.0.0.9', '076:13:06', 'NORMAL', 'PROXY', '19.11.2018', '23:01:13']
['2516BBBB16BE', 'АГК-0131', '3.5.1', 'deb-1.17-S', '2.5.17', '074:10:08', 'NORMAL', 'GSM', '19.11.2018', '23:10:31']
['3812BB000107', 'АГК-0132', 'неизвестно', '28102013', '1.0.0.11', '074:09:03', 'NORMAL', 'PROXY', '19.11.2018', '23:01:17']
['3012BB000197', 'АГК-0133', 'неизвестно', '18072013', '1.0.0.9', '074:08:25', 'NORMAL', 'PROXY', '19.11.2018', '23:11:07']
['2812BB000160', 'АГК-0134', 'неизвестно', '18072013', '1.0.0.9', '216:08:39', 'NORMAL', 'PROXY', '19.11.2018', '23:01:10']
['2812BB000305', 'АГК-0135', 'неизвестно', '18072013', '1.0.0.9', '216:08:16', 'NORMAL', 'PROXY', '19.11.2018', '23:01:11']
['3012BB000361', 'АГК-0136', 'неизвестно', '18072013', '1.0.0.9', '216:06:07', 'NORMAL', 'PROXY', '19.11.2018', '23:01:09']
['3012BB000202', 'АГК-0137', 'неизвестно', '18072013', '1.0.0.9', '216:05:19', 'NORMAL', 'PROXY', '19.11.2018', '23:01:09']
['3012BB000021', 'АГК-0138', 'неизвестно', '24072013', '1.0.0.9', '082:10:07', 'NORMAL', 'PROXY', '19.11.2018', '23:00:22']
['3012BB000234', 'АГК-0139', 'неизвестно', '24072013', '1.0.0.9', '081:13:25', 'NORMAL', 'PROXY', '19.11.2018', '23:00:24']
['2712BB001708', 'АГК-0140', 'неизвестно', '18072013', '1.0.0.9', '151:10:19', 'NORMAL', 'PROXY', '19.11.2018', '23:00:24']
['3917BBBB1EB0', 'АГК-0141', '3.5.1', 'deb-1.25-SPECIAL', '2.7.5', '011:10:30', 'NORMAL', 'SAT', '19.11.2018', '23:00:28']
['0414BBBB2577', 'АГК-0142', 'неизвестно', '28102013', '1.0.0.11', '153:08:39', 'NORMAL', 'PROXY', '19.11.2018', '23:00:26']
['5213BBBB1804', 'АГК-0143', '3.5.1', 'deb-1.25', '2.7.5', '006:00:14', 'NORMAL', 'GSM', '16.11.2018', '13:50:35']
['3012BB000227', 'АГК-0144', 'неизвестно', '18072013', '1.0.0.9', '152:07:18', 'NORMAL', 'PROXY', '19.11.2018', '23:00:24']
['3012BB000208', 'АГК-0145', 'неизвестно', '24072013', '1.0.0.9', '152:13:08', 'NORMAL', 'PROXY', '19.11.2018', '23:01:07']
['5213BBBB1627', 'АГК-0147', 'неизвестно', '28102013', '1.0.0.11', '151:05:37', 'NORMAL', 'PROXY', '19.11.2018', '23:00:19']
['3012BB000335', 'АГК-0148', 'неизвестно', '18072013', '1.0.0.9', '151:11:43', 'NORMAL', 'PROXY', '19.11.2018', '23:01:14']
['2018BBBB052B', 'АГК-0149', '3.5.1', 'deb-1.17-S', '2.5.17', '043:03:52', 'NORMAL', 'GSM', '19.11.2018', '23:10:33']
['4085BBBB5900', 'АГК-0150', '3.5.1', 'deb-1.17-S', '2.5.17', '232:14:07', 'NORMAL', 'GSM', '19.11.2018', '23:10:35']
['2812BB000027', 'АГК-0151', 'неизвестно', '18072013', '1.0.0.9', '175:10:53', 'NORMAL', 'PROXY', '19.11.2018', '23:01:10']
['2018BBBB145A', 'АГК-0152', '3.5.1', 'deb-1.25', '2.7.5', '006:01:44', 'NORMAL', 'SAT', '19.11.2018', '17:46:42']
['2018BBBB14B6', 'АГК-0153', '3.5.1', 'deb-1.23-S', '2.5.17', '020:04:27', 'NORMAL', 'GSM', '19.11.2018', '23:10:30']
['2812BB000313', 'АГК-0154', 'неизвестно', '18072013', '1.0.0.9', '530:11:57', 'NORMAL', 'PROXY', '19.11.2018', '23:01:07']
['3012BB000187', 'АГК-0155', 'неизвестно', '28102013', '1.0.0.11', '175:07:59', 'NORMAL', 'PROXY', '19.11.2018', '23:02:03']
['2712BB001902', 'АГК-0156', 'неизвестно', '18072013', '1.0.0.9', '173:11:16', 'NORMAL', 'PROXY', '19.11.2018', '23:00:24']
['2018BBBB09FA', 'АГК-0157', '3.5.1', 'deb-1.17-S', '2.5.17', '044:10:23', 'NORMAL', 'GSM', '19.11.2018', '23:10:30']
['2018BBBB00AD', 'АГК-0158', '3.5.1', 'deb-1.17-S', '2.5.17', '044:09:43', 'NORMAL', 'GSM', '19.11.2018', '23:10:28']
['4016BBBB1EC4', 'АГК-0159', '3.5.1', 'deb-1.17-S', '2.5.17', '244:05:49', 'NORMAL', 'GSM', '19.11.2018', '23:09:20']
['2018BBBB09C5', 'АГК-0160', '3.5.1', 'deb-1.17-S', '2.5.17', '005:06:19', 'NORMAL', 'GSM', '19.11.2018', '23:10:32']
['3012BB000240', 'АГК-0161', 'неизвестно', '18072013', '1.0.0.9', '004:13:06', 'NORMAL', 'PROXY', '19.11.2018', '23:01:37']
['3012BB000180', 'АГК-0162', 'неизвестно', '18072013', '1.0.0.9', '004:12:26', 'NORMAL', 'PROXY', '19.11.2018', '23:01:07']
['3318BBBB0559', 'АГК-0163', '3.5.1', 'deb-1.25-S', '2.7.5', '019:12:20', 'NORMAL', 'GSM', '19.11.2018', '23:07:15']
['3012BB000179', 'АГК-0165', 'неизвестно', '28102013', '1.0.0.11', '005:03:00', 'NORMAL', 'PROXY', '19.11.2018', '23:01:11']
['3312BB000372', 'АГК-0166', 'неизвестно', '28102013', '1.0.0.11', '176:02:45', 'NORMAL', 'PROXY', '19.11.2018', '23:00:22']
['3812BB000085', 'АГК-0167', 'неизвестно', '28102013', '1.0.0.11', '200:09:54', 'NORMAL', 'PROXY', '19.11.2018', '23:00:24']
['3812BB000073', 'АГК-0169', 'неизвестно', '28102013', '1.0.0.11', '175:09:55', 'NORMAL', 'PROXY', '19.11.2018', '23:00:22']
['3812BB000059', 'АГК-0170', 'неизвестно', '28102013', '1.0.0.11', '172:06:00', 'NORMAL', 'PROXY', '19.11.2018', '22:59:41']
['4417BBBB165F', 'АГК-0171', '3.5.1', 'deb-1.23-S', '2.5.17', '003:10:40', 'NORMAL', 'GSM', '19.11.2018', '23:10:32']
['4417BBBB1409', 'АГК-0172', '3.5.1', 'deb-1.23-S', '2.5.17', '018:12:06', 'NORMAL', 'GSM', '19.11.2018', '23:10:31']
['3016BBBB1C28', 'АГК-0173', '3.5.1', 'deb-1.23-S', '2.5.17', '003:13:14', 'NORMAL', 'GSM', '19.11.2018', '23:10:33']
['2018BBBB023A', 'АГК-0174', '3.5.1', 'deb-1.23-S', '2.5.17', '021:15:43', 'NORMAL', 'GSM', '19.11.2018', '23:10:29']
['2018BBBB0A5A', 'АГК-0175', '3.5.1', 'deb-1.17-S', '2.5.17', '045:12:03', 'NORMAL', 'GSM', '19.11.2018', '23:10:31']
['4016BBBB3004', 'АГК-0176', '3.5.1', 'deb-1.23-S', '2.5.17', '003:08:28', 'NORMAL', 'GSM', '19.11.2018', '23:10:48']
['2812BB001648', 'АГК-0177', 'неизвестно', '28102013', '1.0.0.11', '004:08:28', 'NORMAL', 'PROXY', '19.11.2018', '23:01:15']
['3812BB000088', 'АГК-0178', 'неизвестно', '28102013', '1.0.0.11', '248:03:51', 'NORMAL', 'PROXY', '19.11.2018', '21:02:34']
['3312BB000364', 'АГК-0180', 'неизвестно', '28102013', '1.0.0.11', '005:09:31', 'NORMAL', 'PROXY', '19.11.2018', '23:00:22']
['3812BB000096', 'АГК-0181', 'неизвестно', '28102013', '1.0.0.11', '199:16:57', 'NORMAL', 'PROXY', '19.11.2018', '23:00:22']
['2516BBBB0E17', 'АГК-0182', '3.5.1', 'deb-1.23-S', '2.5.17', '000:14:24', 'NORMAL', 'GSM', '19.11.2018', '23:10:29']
['2712BB001745', 'АГК-0183', 'неизвестно', '28102013', '1.0.0.11', '376:12:15', 'NORMAL', 'PROXY', '19.11.2018', '23:00:22']
['2712BB000181', 'АГК-0184', 'неизвестно', '28102013', '1.0.0.11', '357:09:57', 'NORMAL', 'PROXY', '19.11.2018', '23:00:22']
['2516BBBB1EF5', 'АГК-0185', 'неизвестно', '28102013', '1.0.0.11', '173:08:10', 'NORMAL', 'PROXY', '19.11.2018', '23:02:21']
['3812BB000068', 'АГК-0186', 'неизвестно', '28102013', '1.0.0.11', '376:06:37', 'NORMAL', 'PROXY', '19.11.2018', '23:02:31']
['3318BBBB07AC', 'АГК-0187', '3.5.1', 'deb-1.17', '2.5.17', '019:03:58', 'NORMAL', 'GSM', '19.11.2018', '23:10:27']
['2812BB000913', 'АГК-0188', 'неизвестно', '24072013', '1.0.0.9', '175:18:00', 'NORMAL', 'PROXY', '19.11.2018', '23:01:07']
['3812BB000074', 'АГК-0189', 'неизвестно', '28102013', '1.0.0.11', '172:11:53', 'NORMAL', 'PROXY', '19.11.2018', '23:00:24']
